Text,Target 1,Stance 1,Domain,In Use,Type
“有些人劝你善良，做点儿企业真不容易，就想给你整垮！别张嘴胡来”。近日汪小菲的母亲张兰急眼了，在直播时解释，称自家品牌麻六记不是代工，只是租的流水线，但是所用的料跟秘方都自己的，所用的工人也是自己的。汪小菲、张兰一家，因为与大s的婚姻问题多次登上rs。老妈张兰也很有生意头脑，抓住热度，带起货来。这一点来说，不得不让佩服了。,张兰成功是有原因的，把赚钱当成乐趣，乐于玩梗，接地气，抓紧商机，紧跟时事，她不赚钱谁赚钱,支持,娱乐和消费,0,clauses
“有些人劝你善良，做点儿企业真不容易，就想给你整垮！别张嘴胡来”。近日汪小菲的母亲张兰急眼了，在直播时解释，称自家品牌麻六记不是代工，只是租的流水线，但是所用的料跟秘方都自己的，所用的工人也是自己的。汪小菲、张兰一家，因为与大s的婚姻问题多次登上rs。老妈张兰也很有生意头脑，抓住热度，带起货来。这一点来说，不得不让佩服了。,张兰有时候有点过于哗众取宠，你看人家大s理你吗,反对,娱乐和消费,0,clauses
“有些人劝你善良，做点儿企业真不容易，就想给你整垮！别张嘴胡来”。近日汪小菲的母亲张兰急眼了，在直播时解释，称自家品牌麻六记不是代工，只是租的流水线，但是所用的料跟秘方都自己的，所用的工人也是自己的。汪小菲、张兰一家，因为与大s的婚姻问题多次登上rs。老妈张兰也很有生意头脑，抓住热度，带起货来。这一点来说，不得不让佩服了。,大s和汪小菲的故事应该告一段落了吧，都看无语了,中立,娱乐和消费,0,clauses
疫苗不能预防，无症状的发热咳嗽…疫情三年来，有些大家通用的认识都被“砖家”改写了。而且还乐此不疲地创造了一些新名词…我们知道他们还会继续这样干下去。即便他们的“正确”往往停留在过去，停留在纸面上……,新冠过后多了好多新名词，什么动态清零，静默期，不知道什么时候才可以恢复到疫情前,支持,新冠疫情,0,clauses
疫苗不能预防，无症状的发热咳嗽…疫情三年来，有些大家通用的认识都被“砖家”改写了。而且还乐此不疲地创造了一些新名词…我们知道他们还会继续这样干下去。即便他们的“正确”往往停留在过去，停留在纸面上……,好多疫情后出现的新名词其实都没有太多用，有的专家也并没有多权威,反对,新冠疫情,0,clauses
疫苗不能预防，无症状的发热咳嗽…疫情三年来，有些大家通用的认识都被“砖家”改写了。而且还乐此不疲地创造了一些新名词…我们知道他们还会继续这样干下去。即便他们的“正确”往往停留在过去，停留在纸面上……,感觉被偷走了三年，这三年感觉错过了太多太多,中立,新冠疫情,0,clauses
我一个文科生哪来的自信去分析互联网解决垃圾分类 这个项目还被我反复交上去充数好多次 甚至用这个糊弄到科技立项都结项 简直太水了,科技立项太不专业了，一个文科生去分析互联网解决垃圾分类还能通过结项,支持,环保,0,clauses
我一个文科生哪来的自信去分析互联网解决垃圾分类 这个项目还被我反复交上去充数好多次 甚至用这个糊弄到科技立项都结项 简直太水了,科技立项相当严谨，文科生分析互联网解决垃圾分类注定无法通过,反对,环保,0,clauses
我一个文科生哪来的自信去分析互联网解决垃圾分类 这个项目还被我反复交上去充数好多次 甚至用这个糊弄到科技立项都结项 简直太水了,科技立项一般由科技管理部门进行指导,中立,环保,0,clauses
你们真的太恶心了，我12月6日买的抗原试剂，到12月14日还不派送，跟我说疫情防控，那为什么12月10日买的其他物品就能陆续收到？疫情防控只防控我的防疫物资？更可气的是，打了中通客服电话，客服跟我说的物流时间路径和我在官方小程序查到的完全不一样！你们客服自己都解释不通，私扣我的抗原，真的是太恶心，还有虚假物流，我的电话有录音，我也有物流的截图和录屏希望 好好调查一下中通快递，这绝对不是个例了。,某些商家为了发防疫财真实煞费苦心，虚假发货，导致拿到应该拿的抗原。,支持,新冠疫情,1,clauses
你们真的太恶心了，我12月6日买的抗原试剂，到12月14日还不派送，跟我说疫情防控，那为什么12月10日买的其他物品就能陆续收到？疫情防控只防控我的防疫物资？更可气的是，打了中通客服电话，客服跟我说的物流时间路径和我在官方小程序查到的完全不一样！你们客服自己都解释不通，私扣我的抗原，真的是太恶心，还有虚假物流，我的电话有录音，我也有物流的截图和录屏希望 好好调查一下中通快递，这绝对不是个例了。,为什么要以最大的恶意去揣测别人，当前物资紧张是众所周知的，相互理解。,反对,新冠疫情,1,clauses
你们真的太恶心了，我12月6日买的抗原试剂，到12月14日还不派送，跟我说疫情防控，那为什么12月10日买的其他物品就能陆续收到？疫情防控只防控我的防疫物资？更可气的是，打了中通客服电话，客服跟我说的物流时间路径和我在官方小程序查到的完全不一样！你们客服自己都解释不通，私扣我的抗原，真的是太恶心，还有虚假物流，我的电话有录音，我也有物流的截图和录屏希望 好好调查一下中通快递，这绝对不是个例了。,抗原等防疫物资的紧缺导致大量的电商卖家无法准时发货。,中立,新冠疫情,1,clauses
老妈终于抗原阴了。算时间差不多阳了9天。之前催她去打加强针死活不去感觉打了就会要她命，头疼脑热睡不着腰痛jio痛……都会赖到疫苗头上这次盲盒开出重感冒，希望没有下次了。点背，在全域放开消息的前一天阳了，之后根本没人管你阳不阳，就担心万一突然加重我都找不到负责的人及时拉进医院……运气好，我从头到尾抗原和核酸都阴着第四针什么时候开放赶紧的吧,全域放开消息之后不需要再担心阳了的问题了，在家就能治愈,支持,新冠疫情,1,clauses
老妈终于抗原阴了。算时间差不多阳了9天。之前催她去打加强针死活不去感觉打了就会要她命，头疼脑热睡不着腰痛jio痛……都会赖到疫苗头上这次盲盒开出重感冒，希望没有下次了。点背，在全域放开消息的前一天阳了，之后根本没人管你阳不阳，就担心万一突然加重我都找不到负责的人及时拉进医院……运气好，我从头到尾抗原和核酸都阴着第四针什么时候开放赶紧的吧,疫情管控严格，家里人也不需要打今年的加强针，可以不戴口罩安心出门,反对,新冠疫情,1,clauses
老妈终于抗原阴了。算时间差不多阳了9天。之前催她去打加强针死活不去感觉打了就会要她命，头疼脑热睡不着腰痛jio痛……都会赖到疫苗头上这次盲盒开出重感冒，希望没有下次了。点背，在全域放开消息的前一天阳了，之后根本没人管你阳不阳，就担心万一突然加重我都找不到负责的人及时拉进医院……运气好，我从头到尾抗原和核酸都阴着第四针什么时候开放赶紧的吧,疫情全面放开后，身边的小阳人越来越多了,中立,新冠疫情,1,clauses
脚下生花，舞动青春。由共青团泸州职业技术学院委员会主办，师范学院、中国酒业学院承办，红叶艺术团、HaloCrew街舞社协办的：第二十一届“代英”校园文化艺术节 舞蹈大赛， 将于12月2日晚7点，在玉阶素质教育中心拉开帷幕,“代英”校园舞蹈大赛在玉阶素质教育中心举行,支持,文化教育,1,clauses
脚下生花，舞动青春。由共青团泸州职业技术学院委员会主办，师范学院、中国酒业学院承办，红叶艺术团、HaloCrew街舞社协办的：第二十一届“代英”校园文化艺术节 舞蹈大赛， 将于12月2日晚7点，在玉阶素质教育中心拉开帷幕,第二十一届“代英”校园文化艺术节 舞蹈大赛因为疫情决定取消,反对,文化教育,1,clauses
脚下生花，舞动青春。由共青团泸州职业技术学院委员会主办，师范学院、中国酒业学院承办，红叶艺术团、HaloCrew街舞社协办的：第二十一届“代英”校园文化艺术节 舞蹈大赛， 将于12月2日晚7点，在玉阶素质教育中心拉开帷幕,校园文化艺术节在高中是我们都期待的活动,中立,文化教育,1,clauses
我所谓的正不正常是不存在的，LGBTQ也是正常的，只是顺性别异性恋约占绝大多数而导致觉得顺性别异性恋是正常的，LGBTQ是不正常的,由于正常的价值观，大家都觉得异性恋是正常的，同性恋是不正常的。,支持,权益,1,clauses
我所谓的正不正常是不存在的，LGBTQ也是正常的，只是顺性别异性恋约占绝大多数而导致觉得顺性别异性恋是正常的，LGBTQ是不正常的,现在大家都觉得异性恋非常的不正常，同性恋才是正常的。,反对,权益,1,clauses
我所谓的正不正常是不存在的，LGBTQ也是正常的，只是顺性别异性恋约占绝大多数而导致觉得顺性别异性恋是正常的，LGBTQ是不正常的,LGBTQ是对一种少数性取向群体的代称,中立,权益,1,clauses
今天终于感觉自己复活了更换了床单被套 终于洗了头 家里拖了地这几天完完全全就是靠世界杯夺冠喜悦以及小狗的无限陪伴和关怀过来的感谢阿根廷 感谢小狗 感谢自己,恭喜你终于活过来了，世界杯阿根廷的夺冠，还有小狗的陪伴，都是你的精神寄托，真为你感到高兴。,支持,体育,0,clauses
今天终于感觉自己复活了更换了床单被套 终于洗了头 家里拖了地这几天完完全全就是靠世界杯夺冠喜悦以及小狗的无限陪伴和关怀过来的感谢阿根廷 感谢小狗 感谢自己,作为人本身却要依靠外物成为自己的精神寄托，帮助自己，你真是没有什么能力。,反对,体育,0,clauses
今天终于感觉自己复活了更换了床单被套 终于洗了头 家里拖了地这几天完完全全就是靠世界杯夺冠喜悦以及小狗的无限陪伴和关怀过来的感谢阿根廷 感谢小狗 感谢自己,世界杯是受到全世界人民关注的一项足球比赛。,中立,体育,0,clauses
现在全世界的目光都聚焦在沙特，美国人知道这意味着什么。所以华尔街也没闲着，搞一搞石油价格，刷一下存在感，添一些恶心。不过看得出来，华尔街对油价的话语权越来越弱了，他们非常想砸穿下方的支撑位，但未必能够如愿。如果油价能在目前这个位置企稳，下一波走势有可能去冲击150的历史高点。当然，我并不清楚华尔街的真正实力，但图表最终会告诉我一切。,现在华尔街非常的想砸穿沙特的支撑位，但是这个恐怕很难实现。,支持,娱乐和消费,1,clauses
现在全世界的目光都聚焦在沙特，美国人知道这意味着什么。所以华尔街也没闲着，搞一搞石油价格，刷一下存在感，添一些恶心。不过看得出来，华尔街对油价的话语权越来越弱了，他们非常想砸穿下方的支撑位，但未必能够如愿。如果油价能在目前这个位置企稳，下一波走势有可能去冲击150的历史高点。当然，我并不清楚华尔街的真正实力，但图表最终会告诉我一切。,华尔街已经成功的砸穿了沙特下方的支撑位。,反对,娱乐和消费,1,clauses
现在全世界的目光都聚焦在沙特，美国人知道这意味着什么。所以华尔街也没闲着，搞一搞石油价格，刷一下存在感，添一些恶心。不过看得出来，华尔街对油价的话语权越来越弱了，他们非常想砸穿下方的支撑位，但未必能够如愿。如果油价能在目前这个位置企稳，下一波走势有可能去冲击150的历史高点。当然，我并不清楚华尔街的真正实力，但图表最终会告诉我一切。,石油的储备量对石油价格有着非常明显的影响。,中立,娱乐和消费,1,clauses
明明早就和新冠共存了，但每天还是得受到各种刷新下限的消息的冲击…没法不感同身受，更没法说幸好不是我。已经说了无数次，希望能变好，但是希望在哪里呢…？,已经和新冠共存，但还要受到各种刷新下限的消息的冲击，希望能变好，可又不知道希望在哪,支持,新冠疫情,0,clauses
明明早就和新冠共存了，但每天还是得受到各种刷新下限的消息的冲击…没法不感同身受，更没法说幸好不是我。已经说了无数次，希望能变好，但是希望在哪里呢…？,已经和新冠共存，还要接受那么多激励人心的视频，想要摆烂，不希望变好,反对,新冠疫情,0,clauses
明明早就和新冠共存了，但每天还是得受到各种刷新下限的消息的冲击…没法不感同身受，更没法说幸好不是我。已经说了无数次，希望能变好，但是希望在哪里呢…？,与新冠病毒共存，我国是于22年的12月无奈接受的事实,中立,新冠疫情,0,clauses
印度外长：我们在移动应用上采取的行动是出于对数据去向的担忧。印度外长：预计气候变化将对全球经济造成更多破坏。,这些数据去向的担忧都源自于气候变化将对全球经济造成的破坏。,支持,环保,1,clauses
印度外长：我们在移动应用上采取的行动是出于对数据去向的担忧。印度外长：预计气候变化将对全球经济造成更多破坏。,你们还有脸调查起来了？自己看看自己国家的国家河，恒河都啥样了，天天洗衣做饭拉屎拉尿都在恒河，还流向大海。你们还好意思说天气破坏？,反对,环保,1,clauses
印度外长：我们在移动应用上采取的行动是出于对数据去向的担忧。印度外长：预计气候变化将对全球经济造成更多破坏。,印度总理莫迪免去斯瓦拉吉的外交部长职务，由印度常驻联合国代表苏杰生接任。,中立,环保,1,clauses
“我不相信占星术（astrology）但我跟别人说我是牧羊座”，很多时候我们迎合大众 流行文化是为了发展弱关系，也为了让自己合群、避免争端。当我们适应流行文化给我们带来的社交便利之后，是不是会慢慢相信自己确实是我们对外所描述的那样？是不是会逐渐对深入的思考和探究感到不适应？逐渐变懒,我们迎合大众流行文化思想，思想就会变懒不会深入的思考和探究。,支持,文化教育,1,clauses
“我不相信占星术（astrology）但我跟别人说我是牧羊座”，很多时候我们迎合大众 流行文化是为了发展弱关系，也为了让自己合群、避免争端。当我们适应流行文化给我们带来的社交便利之后，是不是会慢慢相信自己确实是我们对外所描述的那样？是不是会逐渐对深入的思考和探究感到不适应？逐渐变懒,大众流行文化思想本来就是思考过和探究过，不然怎么来的这些前卫的文化。,反对,文化教育,1,clauses
“我不相信占星术（astrology）但我跟别人说我是牧羊座”，很多时候我们迎合大众 流行文化是为了发展弱关系，也为了让自己合群、避免争端。当我们适应流行文化给我们带来的社交便利之后，是不是会慢慢相信自己确实是我们对外所描述的那样？是不是会逐渐对深入的思考和探究感到不适应？逐渐变懒,牧羊座好像是十二·星座里面新发现的星座。,中立,文化教育,1,clauses
受过学术训练的人，在非专业领域也会少受蒙骗，在医学领域不容易受反疫苗主义的欺骗，在红学领域也不会受“惊天发现”派的忽悠。所以大一课堂我告诫新生的话是：我们在大学本科阶段接受的其实是通识教育，我们主要还是在学习科学的思维方式，培养逻辑推理能力，我们要学会在专业问题上倾向于相信专业人士，这和勇于怀疑并不矛盾。,受过学术训练的人，在非专业领域也会少受蒙骗，他们对于事情的本质都有了一定的认识,支持,新冠疫情,1,clauses
受过学术训练的人，在非专业领域也会少受蒙骗，在医学领域不容易受反疫苗主义的欺骗，在红学领域也不会受“惊天发现”派的忽悠。所以大一课堂我告诫新生的话是：我们在大学本科阶段接受的其实是通识教育，我们主要还是在学习科学的思维方式，培养逻辑推理能力，我们要学会在专业问题上倾向于相信专业人士，这和勇于怀疑并不矛盾。,学了还是有些人会受到欺骗，说明学了作用不大，自己小心就行了，每必要去学那些东西,反对,新冠疫情,1,clauses
受过学术训练的人，在非专业领域也会少受蒙骗，在医学领域不容易受反疫苗主义的欺骗，在红学领域也不会受“惊天发现”派的忽悠。所以大一课堂我告诫新生的话是：我们在大学本科阶段接受的其实是通识教育，我们主要还是在学习科学的思维方式，培养逻辑推理能力，我们要学会在专业问题上倾向于相信专业人士，这和勇于怀疑并不矛盾。,学到老，活到老，学习不能停止,中立,新冠疫情,1,clauses
今日快船不敌篮网，早些时候快船主帅泰伦 卢接受媒体采访时谈到了旧将欧文。卢表示：“我可以告诉你，对我来说，欧文让我的工作轻松了很多，只要把篮球放在他的手中，他就能打出任何进攻，我总是说，在进攻端，他是一个没有弱项的球员。”“他能得分、能传球、左右手都能终结、他能杀内线，能中距离，能投三分，运球很棒，他什么都能做到，所以他拥有一种特殊的才能，他无疑让我的工作轻松了很多。”卢说道。,快船不敌篮网，主帅泰伦 卢采访时表示欧文让自己很轻松，欧文是一个没有弱项的球员,支持,体育,1,clauses
今日快船不敌篮网，早些时候快船主帅泰伦 卢接受媒体采访时谈到了旧将欧文。卢表示：“我可以告诉你，对我来说，欧文让我的工作轻松了很多，只要把篮球放在他的手中，他就能打出任何进攻，我总是说，在进攻端，他是一个没有弱项的球员。”“他能得分、能传球、左右手都能终结、他能杀内线，能中距离，能投三分，运球很棒，他什么都能做到，所以他拥有一种特殊的才能，他无疑让我的工作轻松了很多。”卢说道。,快船战胜篮网，卢表示欧文是一个很让人头疼的球员，球技非常的差,反对,体育,1,clauses
今日快船不敌篮网，早些时候快船主帅泰伦 卢接受媒体采访时谈到了旧将欧文。卢表示：“我可以告诉你，对我来说，欧文让我的工作轻松了很多，只要把篮球放在他的手中，他就能打出任何进攻，我总是说，在进攻端，他是一个没有弱项的球员。”“他能得分、能传球、左右手都能终结、他能杀内线，能中距离，能投三分，运球很棒，他什么都能做到，所以他拥有一种特殊的才能，他无疑让我的工作轻松了很多。”卢说道。,快船的决胜阵容是：卡椒+小莫里斯+巴图姆+贝弗利,中立,体育,1,clauses
跑抖上和平交流了一会，但很没意思，在微博大家还伪善地聊聊女性主义，抖人直接一句你没文化，还有的不管三七二十一直接叫你道歉，因为他听说外国人不高兴了。好不容易有一个讲到男女平等了，一大段句子又狗屁不通。都无从下口啊，在那想半天，想讲下道理，旁边背景音还一直叫我冲冲冲。丢下几句赶紧跑了,聊女性主义会被一群人回怼，甚至要求道歉，讲男女平等的真是哑口无言,支持,权益,1,clauses
跑抖上和平交流了一会，但很没意思，在微博大家还伪善地聊聊女性主义，抖人直接一句你没文化，还有的不管三七二十一直接叫你道歉，因为他听说外国人不高兴了。好不容易有一个讲到男女平等了，一大段句子又狗屁不通。都无从下口啊，在那想半天，想讲下道理，旁边背景音还一直叫我冲冲冲。丢下几句赶紧跑了,每人都有言论权利，不能嘲笑任何一人,反对,权益,1,clauses
跑抖上和平交流了一会，但很没意思，在微博大家还伪善地聊聊女性主义，抖人直接一句你没文化，还有的不管三七二十一直接叫你道歉，因为他听说外国人不高兴了。好不容易有一个讲到男女平等了，一大段句子又狗屁不通。都无从下口啊，在那想半天，想讲下道理，旁边背景音还一直叫我冲冲冲。丢下几句赶紧跑了,女性的权利应当受到保护,中立,权益,1,clauses
"为普及垃圾分类知识,引导群众牢固树立垃圾分类意识，12月8日，永阳街道保洁所组织志愿者到双塘景苑小区开展垃圾分类志愿宣传服务活动。志愿者为社区居民派发垃圾分类指导手册和可降解垃圾袋，宣传讲解垃圾分类相关知识，号召大家做垃圾分类的践行者，为美化小区环境而共同努力。",双塘景苑小区将进行垃圾分类宣传，鼓励居民平时对垃圾进行分类处理，共同爱护环境卫生,支持,环保,1,clauses
"为普及垃圾分类知识,引导群众牢固树立垃圾分类意识，12月8日，永阳街道保洁所组织志愿者到双塘景苑小区开展垃圾分类志愿宣传服务活动。志愿者为社区居民派发垃圾分类指导手册和可降解垃圾袋，宣传讲解垃圾分类相关知识，号召大家做垃圾分类的践行者，为美化小区环境而共同努力。",垃圾分类真是没必要，都是垃圾，不需要进行分类，一起扔了就完事,反对,环保,1,clauses
"为普及垃圾分类知识,引导群众牢固树立垃圾分类意识，12月8日，永阳街道保洁所组织志愿者到双塘景苑小区开展垃圾分类志愿宣传服务活动。志愿者为社区居民派发垃圾分类指导手册和可降解垃圾袋，宣传讲解垃圾分类相关知识，号召大家做垃圾分类的践行者，为美化小区环境而共同努力。",垃圾分类可以提高资源的再利用效率，各个国家都倡导,中立,环保,1,clauses
放开之前我司老板一直盼望着解封以后员工赶紧上班，总觉得居家办公大家都摸鱼；放开以后不到一周，员工们纷纷阳性，这下连摸鱼都没了，直接歇了,老板觉得我们居家办公工作不认真，所以想让我们回来上班。,支持,新冠疫情,0,clauses
放开之前我司老板一直盼望着解封以后员工赶紧上班，总觉得居家办公大家都摸鱼；放开以后不到一周，员工们纷纷阳性，这下连摸鱼都没了，直接歇了,老板觉得居家办公的效率非常好，所以坚持继续采用。,反对,新冠疫情,0,clauses
放开之前我司老板一直盼望着解封以后员工赶紧上班，总觉得居家办公大家都摸鱼；放开以后不到一周，员工们纷纷阳性，这下连摸鱼都没了，直接歇了,居家办公是一种非常人道的防疫手段。,中立,新冠疫情,0,clauses
自闭了。。。本想着放开没那么快，集合昨天尾盘的消息，应该先把疫苗工作做好首先老年人其次三针四针加强针，理所应当的觉得疫苗有机会，所以直接选了国产mrna、进口复必泰两只具有代表性的低位疫苗股。今天反思，票都是炒的预期，疫苗之前已经大炒了，放开是相对确定的，只是时间问题，最稳妥的应该去后疫情时代股，比如餐饮旅游等等，这才是真最稳。明天认错？,后疫情时代的股票才是真正值得购买的股票，低位疫情股不值得购买,支持,新冠疫情,0,clauses
自闭了。。。本想着放开没那么快，集合昨天尾盘的消息，应该先把疫苗工作做好首先老年人其次三针四针加强针，理所应当的觉得疫苗有机会，所以直接选了国产mrna、进口复必泰两只具有代表性的低位疫苗股。今天反思，票都是炒的预期，疫苗之前已经大炒了，放开是相对确定的，只是时间问题，最稳妥的应该去后疫情时代股，比如餐饮旅游等等，这才是真最稳。明天认错？,疫情购买一些低位疫苗股才是正确的选择，选择一些国产股份也很正确,反对,新冠疫情,0,clauses
自闭了。。。本想着放开没那么快，集合昨天尾盘的消息，应该先把疫苗工作做好首先老年人其次三针四针加强针，理所应当的觉得疫苗有机会，所以直接选了国产mrna、进口复必泰两只具有代表性的低位疫苗股。今天反思，票都是炒的预期，疫苗之前已经大炒了，放开是相对确定的，只是时间问题，最稳妥的应该去后疫情时代股，比如餐饮旅游等等，这才是真最稳。明天认错？,疫情期间应该注意自身的安全,中立,新冠疫情,0,clauses
其实过去这种事很多，但是现在医患沟通障碍，有的医生总盯着患者兜里那点钱，有的患者总盯着医生有没有收红包，互相不信任，敢这么做的不多了，垫付钱事后还可能被反咬一口干了亏心事也说不准,医患关系恶化主要是因为沟通不到位以及不信任,支持,权益,0,clauses
其实过去这种事很多，但是现在医患沟通障碍，有的医生总盯着患者兜里那点钱，有的患者总盯着医生有没有收红包，互相不信任，敢这么做的不多了，垫付钱事后还可能被反咬一口干了亏心事也说不准,疫情期间，医患关系得到了很大的改善，医护人员为百姓做出了很大的贡献,反对,权益,0,clauses
其实过去这种事很多，但是现在医患沟通障碍，有的医生总盯着患者兜里那点钱，有的患者总盯着医生有没有收红包，互相不信任，敢这么做的不多了，垫付钱事后还可能被反咬一口干了亏心事也说不准,医生的责任就是救死扶伤,中立,权益,0,clauses
对于即将到来的兔年新春，Burberry隆重发布2023兔年新禧贺岁广告大片，由演员齐溪、演员史彭元和女足运动员赵丽娜倾情演绎，导演Zika Liu的镜头中他们在开放空间中开启了一段逐梦之旅。此次大片也揭开Burberry全新胶囊系列的灵感源自新禧兔年，以松软兔耳焕新诠释TB专属标识图案点缀服饰，体现了品牌冒险精神，以多元视角探索更多可能性，让灵感充盈整个兔年。,Burberry发布的广告非常的有特色，体现了这个品牌的冒险精神。,支持,体育,1,clauses
对于即将到来的兔年新春，Burberry隆重发布2023兔年新禧贺岁广告大片，由演员齐溪、演员史彭元和女足运动员赵丽娜倾情演绎，导演Zika Liu的镜头中他们在开放空间中开启了一段逐梦之旅。此次大片也揭开Burberry全新胶囊系列的灵感源自新禧兔年，以松软兔耳焕新诠释TB专属标识图案点缀服饰，体现了品牌冒险精神，以多元视角探索更多可能性，让灵感充盈整个兔年。,Burberry发布的广告虽然有赵丽娜出演，但是还是没有一点的吸引人的地方,反对,体育,1,clauses
对于即将到来的兔年新春，Burberry隆重发布2023兔年新禧贺岁广告大片，由演员齐溪、演员史彭元和女足运动员赵丽娜倾情演绎，导演Zika Liu的镜头中他们在开放空间中开启了一段逐梦之旅。此次大片也揭开Burberry全新胶囊系列的灵感源自新禧兔年，以松软兔耳焕新诠释TB专属标识图案点缀服饰，体现了品牌冒险精神，以多元视角探索更多可能性，让灵感充盈整个兔年。,Burberry是国际上非常知名的一个品牌。,中立,体育,1,clauses
唯一的体感就是家属不能进病房看病陪护减少之后医患关系和谐了（）在门诊碰见的“我知道他什么样”“这么贵你们医生挣不少吧”全是家属 医疗体系和基层现在是两头痛苦、、、（准备午睡）,家属不能进病房看病陪护减少之后医患关系和谐了,支持,权益,1,clauses
唯一的体感就是家属不能进病房看病陪护减少之后医患关系和谐了（）在门诊碰见的“我知道他什么样”“这么贵你们医生挣不少吧”全是家属 医疗体系和基层现在是两头痛苦、、、（准备午睡）,医患关系还是还是很严重,反对,权益,1,clauses
唯一的体感就是家属不能进病房看病陪护减少之后医患关系和谐了（）在门诊碰见的“我知道他什么样”“这么贵你们医生挣不少吧”全是家属 医疗体系和基层现在是两头痛苦、、、（准备午睡）,医生是很多人梦寐以求的职业,中立,权益,1,clauses
呼和浩特能不能通快递能不能通快递，我的猫要饿死了，什么破防控，这么长时间了还特么没变化，与其这样还不如放开得了,呼和浩特不通快递，猫会饿死,支持,新冠疫情,1,clauses
呼和浩特能不能通快递能不能通快递，我的猫要饿死了，什么破防控，这么长时间了还特么没变化，与其这样还不如放开得了,猫会捉老鼠，呼和浩特不通快递也不会饿死,反对,新冠疫情,1,clauses
呼和浩特能不能通快递能不能通快递，我的猫要饿死了，什么破防控，这么长时间了还特么没变化，与其这样还不如放开得了,呼和浩特的快递开放时间待定，需要等政府的通知,中立,新冠疫情,1,clauses
p1iPhone6P原相机闪光灯画质p2胶片色（下个手机一定换苹果）大半夜搞个蛋卷头试试（是的本手残又浪费钱买卷发棒了！）,想换成苹果手机，拍照原相机加闪光灯画质真的绝,支持,娱乐和消费,1,clauses
p1iPhone6P原相机闪光灯画质p2胶片色（下个手机一定换苹果）大半夜搞个蛋卷头试试（是的本手残又浪费钱买卷发棒了！）,苹果手机拍照很丑，下次换安卓,反对,娱乐和消费,1,clauses
p1iPhone6P原相机闪光灯画质p2胶片色（下个手机一定换苹果）大半夜搞个蛋卷头试试（是的本手残又浪费钱买卷发棒了！）,原相机不带任何美颜功能，很少有人能抗住镜头,中立,娱乐和消费,1,clauses
每个月增加的医保缴纳金额逐渐降低的报销比例以补充为名推出的企业年金到现在试点开立的个人养老金账户从交医保的第一个月开始就跟朋友说拿到手里的才是自己的，其他的都是虚的，到现在我依然这么认为这个世界真是糟糕透了,医保都不靠谱，钱只有到手里才踏实,支持,娱乐和消费,1,clauses
每个月增加的医保缴纳金额逐渐降低的报销比例以补充为名推出的企业年金到现在试点开立的个人养老金账户从交医保的第一个月开始就跟朋友说拿到手里的才是自己的，其他的都是虚的，到现在我依然这么认为这个世界真是糟糕透了,医保为公民实际解决了大部分的医疗花费,反对,娱乐和消费,1,clauses
每个月增加的医保缴纳金额逐渐降低的报销比例以补充为名推出的企业年金到现在试点开立的个人养老金账户从交医保的第一个月开始就跟朋友说拿到手里的才是自己的，其他的都是虚的，到现在我依然这么认为这个世界真是糟糕透了,个人养老金账户开户很方便，只要下个APP就可以了,中立,娱乐和消费,1,clauses
取消健康宝我怎么办？你们这群小可爱，写提议是自己意见，就不要乱蹭学校了好不好 用学校名头，用学校的纸，打学校logo，真以为大学堂不嫌你们晦气呢？大学堂的理智和爱国，你们这群反智玩意沾哪点你奶奶个头像皮球，别说你是我校友，什么学长学妹学姐学弟，老子要活，老子不打女拳打铁拳，只想把你们揍的梆梆响,写提议就不应该用学校的名义，这样只会给学校抹黑,支持,权益,1,clauses
取消健康宝我怎么办？你们这群小可爱，写提议是自己意见，就不要乱蹭学校了好不好 用学校名头，用学校的纸，打学校logo，真以为大学堂不嫌你们晦气呢？大学堂的理智和爱国，你们这群反智玩意沾哪点你奶奶个头像皮球，别说你是我校友，什么学长学妹学姐学弟，老子要活，老子不打女拳打铁拳，只想把你们揍的梆梆响,学生在学校用学校的名义写东西是应该的，学校名义不给学生用，那干嘛要在学校上学,反对,权益,1,clauses
取消健康宝我怎么办？你们这群小可爱，写提议是自己意见，就不要乱蹭学校了好不好 用学校名头，用学校的纸，打学校logo，真以为大学堂不嫌你们晦气呢？大学堂的理智和爱国，你们这群反智玩意沾哪点你奶奶个头像皮球，别说你是我校友，什么学长学妹学姐学弟，老子要活，老子不打女拳打铁拳，只想把你们揍的梆梆响,学校的生活让人怀念，特别是学长，学姐,中立,权益,1,clauses
熟茶的美，在于温柔有力量！体感是最简洁的形象语言，你喝到什么就是什么。舒服、愉悦、气韵通达，都是喝到一杯好茶带给我们的直观感受。季节更替，我们在喝茶选茶上的表达也应适应季节的变化，不盲目追随流行，也不拒绝流行，这才是喝茶人应有的生活态度和喝茶智慧。,正确喝茶品茶令人身心愉悦,支持,文化教育,1,clauses
熟茶的美，在于温柔有力量！体感是最简洁的形象语言，你喝到什么就是什么。舒服、愉悦、气韵通达，都是喝到一杯好茶带给我们的直观感受。季节更替，我们在喝茶选茶上的表达也应适应季节的变化，不盲目追随流行，也不拒绝流行，这才是喝茶人应有的生活态度和喝茶智慧。,茶温度高，喝下去心里毛躁不舒服,反对,文化教育,1,clauses
